,Panama,Singapore,Newfoundland and Labrador,Average,Colombia,Saudi Arabia,Indonesia,Israel,Zambia,Philippines,Latvia,Malaysia,Pakistan,Saskatchewan,Germany,Spain,Iran,Japan,Lithuania,Senegal,Estonia,New Zealand,Costa Rica,British Columbia,Malawi,Kazakhstan,Portugal,Maldives,Morocco,Slovakia,Paraguay,Tunisia,Cote d'Ivoire,Dominican Republic,Kenya,Ukraine,Greece,South Africa,Netherlands,Argentina,Switzerland,Finland,India,New Brunswick,Ontario,Mexico,Alberta,Iceland,Iraq,Qatar,Turkey,Ethiopia,Chile,El Salvador,Kuwait,Canada,Slovenia,Manitoba,Belarus,Nepal,Zimbabwe,Italy,Croatia,Russia,Uganda,Norway,Ecuador,Fiji,Northwest Territories,Malta,Czechia,Mozambique,Quebec,United Arab Emirates,Myanmar,Austria,"Korea, South",Ghana,Bangladesh,Yukon,Poland,Nova Scotia,Togo,Cuba,Belgium,Denmark,Bahrain,Hungary,Vietnam,Serbia,Nigeria,United Kingdom,Brazil,Rwanda,Romania,Prince Edward Island,Bulgaria,Ireland,Bolivia,US,Australia,Thailand,Uruguay
2020-01-21,0.0,0.0,0.0,1.998694852261473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009655172413793104,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,1.998485148257621e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010045662100456619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26190476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010114942528735632,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,9.99142735532913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006465883954398503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01050228310502283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574712643678163,0.0,0.0,0.07125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0,2.9970359314637817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019397651863195507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103448275862069,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,2.996781456715488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032329419771992517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01141552511415525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.07125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,5.990528973692593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004526118768078952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011872146118721462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011954022988505748,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,8.983847043016659e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005819295558958652,0.0,0.0,0.0,0.0,0.0,0.00037621193989208093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012328767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012413793103448277,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,1.1978642081169274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071124723498383535,0.0,0.0,0.0,0.0,0.0,0.001128635819676243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01278538812785388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012873563218390805,0.0,0.0,0.0213903743315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,9.978406727840953e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405649140718055,0.0,0.0,0.0,0.0,0.0,0.0018810596994604046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013242009132420091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.018891908477250807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,1.3963805815326673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009698825931597755,0.0,0.0,0.0,0.0,0.0,0.0026334835792445666,0.0002230151650312221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014056847545219638,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,8.981103757693812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010992002722477454,0.0,0.0,0.0,0.0,0.0,0.0033859074590287283,0.0006690454950936664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013672273946246549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014780361757105943,0.0,0.0,0.024369228050019884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,2.592616228979865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012285179513357156,0.0,0.0,0.0,0.0,0.0,0.00413833133881289,0.0011150758251561104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013645917755506795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992246,0.0,0.0,0.03234501347708895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,2.4923410359963832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013578356304236856,0.0,0.0,0.0,0.0,0.0,0.004890755218597052,0.0015611061552185548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013619561564767044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12285714285714289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014490959621773571,0.0,0.0,0.03496503496503497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,9.971919075882316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014871533095116558,0.0,0.0,0.0,0.0,0.0,0.005643179098381214,0.002007136485280999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01359320537402729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134780432745549,0.0,0.0,0.030662089146438407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,2.6902505320717718e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616470988599626,0.0,0.0,0.0,0.0,0.0,0.006395602978165376,0.002453166815343443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013566849183287539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012465126927336227,0.0,0.0,0.026359143327841842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,2.889724140954765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017457886676875957,0.0,0.0,0.0,0.0,0.0,0.007148026857949538,0.0028991971454058875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013540492992547785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011452210580117556,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,3.4862710645478105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875106346775566,0.0,0.0,0.0,0.0,0.0,0.007900450737733699,0.0033452274754683315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013514136801808034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010439294232898882,0.0,0.0,0.02598870056497175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,3.982203532413644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020044240258635358,0.0,0.0,0.0,0.0,0.0,0.008652874617517861,0.003791257805530776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013487780611068282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00942637788568021,0.0,0.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,4.7714097129997056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133741704951506,0.0,0.0,0.0,0.0,0.0,0.009405298497302024,0.0042372881355932195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013461424420328529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008413461538461538,0.0,0.0,0.014109347442680775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,4.957440374385897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022630593840394758,0.0,0.0,0.0,0.0,0.0,0.010157722377086186,0.004683318465655664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013435068229588776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031934306569343066,0.0,0.0,0.010683760683760684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,5.1496212552597935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02392377063127446,0.0,0.0,0.0,0.0,0.0,0.010910146256870347,0.005129348795718109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013408712038849024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026626093571700264,0.0,0.0,0.009726224783861672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019992003198720653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00856929955290617,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,4.5618583027308665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025216947422154162,0.0,0.0,0.0,0.0,0.0,0.01166257013665451,0.005575379125780553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013382355848109272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026783880229882522,0.0,0.0,0.0077156241388812346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007996801279488218,0.0,0.0,0.0,0.0002944261450416787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03427719821162449,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,4.653483776173371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002334267040149393,0.02651012421303386,0.0,0.0,0.0,0.0,0.0,0.01241499401643867,0.006021409455842997,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0007270083605961468,0.0,0.0014430014430014432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004222972972973003,0.0,0.01335599965736952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.001542317331791016,1.346576463997941e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026941666888064784,0.0,0.0,0.005518328734726055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013994402239104371,0.0,0.0,0.0,0.0007360653626041983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05998509687034282,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,4.6488947005567795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004668534080298786,0.027803301003913563,0.0,0.0,0.0,0.0,0.0,0.013167417896222833,0.006467439785905442,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0014540167211922936,0.0,0.0028860028860028864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001689189189189192,0.0,0.013329643466629768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.003084634663582032,5.386305855991735e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002709945354624704,0.0,0.0,0.004830084526479214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019992003198720525,0.0,0.00029996250468691306,0.0,0.001177704580166718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08569299552906115,0.0,0.0003594715004110965,0.0
2020-02-14,0.0,0.0,0.0,7.187317240306475e-05,1.8426386585590694e-05,0.0,0.0,0.0,0.0,0.0,0.0007002801120448178,0.02909647779479326,0.0,0.0,0.0,0.0,0.0,0.013919841776006994,0.006913470115967886,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0021810250817884407,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022727272727272727,0.0,0.0029560810810810843,0.0,0.013303287275890016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758169934640522,0.0,0.0,0.004626951995373048,9.42603524798553e-06,0.0,0.0,0.0,0.0,0.0,3.511852502194932e-05,0.0,0.0,0.0,0.00272572402044293,0.0,0.0,0.004085205719288007,0.0,0.0,0.0,0.0,0.0,0.002985074626865693,0.0,0.0025989604158336674,0.0,0.0007499062617172843,0.0001871520142235544,0.0016193437977292374,0.0001640150893882249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11140089418777947,0.0,0.0008986787510277431,0.0
2020-02-15,0.0,0.0,0.0,4.541568183747899e-05,7.370554634236238e-05,0.0,0.0,0.0,0.0,0.0,0.0009337068160597572,0.031316531580323465,0.0,0.0,0.00019974794497804827,0.0,0.0,0.014672265655791156,0.007359500446030329,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0029080334423845873,0.0,0.005772005772005773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045454545454545455,0.0,0.004222972972972976,0.0,0.013276931085150264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349673202614378,0.0,0.0,0.006169269327164064,1.3465764639979323e-05,0.0,0.0,0.0,0.0,0.0,0.00014047410008779655,0.0,0.0,0.0,0.0021561979880080576,0.0,0.0,0.0037238994547147226,0.0,0.0,0.0,0.0,0.0,0.011940298507462708,0.0,0.0031987205117952828,0.0,0.0011998500187476555,0.0007486080568942136,0.0020609830152917567,0.000656060357552896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371087928464978,0.0,0.0014378860016443897,0.0
2020-02-16,0.00010351966873706077,0.0,0.0,7.653474235756443e-05,0.00012898470609913406,0.0,0.0,0.0,0.0,0.0,0.0011671335200746965,0.03353658536585366,0.0,0.0,0.0004993698624451218,0.0,0.0,0.015424689535575317,0.007805530776092773,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0036350418029807343,0.0,0.007215007215007216,0.0,0.0,0.0010204081632653132,0.0,0.0,0.0,0.0,0.0,0.0006818181818181818,0.0,0.005489864864864868,0.0,0.01325057489441051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.00771158665895508,1.750549403197312e-05,0.0,0.0,0.0,0.0,0.0,0.00024582967515364375,0.0,0.0,0.0,0.0015866719555731853,0.0,0.0,0.003662078545270868,0.0,0.000952078705172961,0.0,0.0,0.0,0.020895522388059723,0.0,0.003798480607756898,0.0,0.0016497937757780268,0.0013100640995648727,0.0025026222328542766,0.0011481056257175671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16281669150521613,0.0,0.0019770932522610364,0.0
